dims = 70..110 (41 integer dims), seeds/dim = ALL
methods=['LLL', 'BKZ', 'ENUM']  tasks=1107  workers=19
[382/1107] dim84 LLL seed2 b1/GH=2.0892 t=2.651s
[383/1107] dim83 ENUM seed899 b1/GH=1.7228 t=4.242s
[384/1107] dim84 BKZ seed2 b1/GH=1.9860 t=2.777s
[385/1107] dim84 LLL seed3 b1/GH=2.0246 t=2.653s
[386/1107] dim84 BKZ seed0 b1/GH=1.9171 t=4.3s
[387/1107] dim84 LLL seed1 b1/GH=2.3676 t=4.039s
[388/1107] dim84 ENUM seed1 b1/GH=1.7398 t=4.443s
[389/1107] dim84 BKZ seed3 b1/GH=1.8266 t=2.837s
[390/1107] dim84 BKZ seed1175 b1/GH=1.8439 t=4.378s
[391/1107] dim84 ENUM seed3 b1/GH=1.8150 t=2.895s
[392/1107] dim84 ENUM seed1175 b1/GH=1.7549 t=4.468s
[393/1107] dim84 LLL seed311 b1/GH=2.0846 t=2.703s
[394/1107] dim84 ENUM seed2 b1/GH=1.8876 t=4.5s
[395/1107] dim84 LLL seed673 b1/GH=2.5447 t=2.633s
[396/1107] dim84 BKZ seed311 b1/GH=1.7094 t=2.87s
[397/1107] dim84 BKZ seed826 b1/GH=2.0171 t=2.843s
[398/1107] dim84 LLL seed9 b1/GH=2.6837 t=2.588s
[399/1107] dim84 BKZ seed9 b1/GH=1.9085 t=2.817s
[400/1107] dim84 BKZ seed673 b1/GH=2.0577 t=4.203s
[401/1107] dim84 ENUM seed311 b1/GH=1.8712 t=4.476s
[402/1107] dim84 LLL seed826 b1/GH=2.4527 t=4.048s
[403/1107] dim84 ENUM seed673 b1/GH=1.7508 t=4.365s
[404/1107] dim85 ENUM seed0 b1/GH=1.8472 t=3.108s
[405/1107] dim85 BKZ seed1 b1/GH=2.0869 t=2.891s
[406/1107] dim84 ENUM seed826 b1/GH=1.7732 t=4.44s
[407/1107] dim85 LLL seed2 b1/GH=2.4192 t=2.816s
[408/1107] dim85 LLL seed0 b1/GH=2.4828 t=4.251s
[409/1107] dim85 LLL seed204 b1/GH=2.0244 t=2.814s
[410/1107] dim84 ENUM seed9 b1/GH=1.5732 t=4.579s
[411/1107] dim85 ENUM seed2 b1/GH=1.7794 t=3.102s
[412/1107] dim85 LLL seed1 b1/GH=2.3537 t=4.161s
[413/1107] dim85 BKZ seed204 b1/GH=1.8404 t=2.979s
[414/1107] dim85 ENUM seed204 b1/GH=1.8073 t=3.038s
[415/1107] dim85 LLL seed3 b1/GH=2.6816 t=2.734s
[416/1107] dim85 BKZ seed0 b1/GH=1.9012 t=4.738s
[417/1107] dim85 ENUM seed1 b1/GH=1.8460 t=4.614s
[418/1107] dim85 BKZ seed2 b1/GH=2.0062 t=4.468s
[419/1107] dim85 LLL seed64 b1/GH=2.2040 t=2.687s
[420/1107] dim85 ENUM seed5 b1/GH=1.8371 t=3.03s
[421/1107] dim85 ENUM seed64 b1/GH=1.8319 t=3.012s
[422/1107] dim85 BKZ seed785 b1/GH=1.9094 t=2.897s
[423/1107] dim85 LLL seed8 b1/GH=2.5252 t=2.739s
[424/1107] dim85 LLL seed5 b1/GH=2.6796 t=4.189s
[425/1107] dim85 BKZ seed3 b1/GH=2.0586 t=4.415s
[426/1107] dim85 BKZ seed5 b1/GH=1.8712 t=4.447s
[427/1107] dim85 ENUM seed3 b1/GH=1.9240 t=4.597s
[428/1107] dim86 LLL seed1755 b1/GH=1.9353 t=2.733s
[429/1107] dim85 ENUM seed8 b1/GH=1.8060 t=3.013s
[430/1107] dim85 LLL seed785 b1/GH=2.3364 t=4.225s
[431/1107] dim86 BKZ seed1755 b1/GH=1.9353 t=3.012s
[432/1107] dim85 BKZ seed64 b1/GH=1.8505 t=4.471s
[433/1107] dim85 BKZ seed8 b1/GH=1.7660 t=4.125s
[434/1107] dim85 ENUM seed785 b1/GH=1.6978 t=5.051s
[435/1107] dim86 ENUM seed249 b1/GH=1.9166 t=3.087s
[436/1107] dim86 LLL seed279 b1/GH=3.3392 t=2.826s
[437/1107] dim86 BKZ seed279 b1/GH=2.0181 t=3.012s
[438/1107] dim86 LLL seed249 b1/GH=2.3757 t=4.421s
[439/1107] dim86 LLL seed2825 b1/GH=2.8176 t=2.805s
[440/1107] dim86 ENUM seed1755 b1/GH=1.9179 t=4.81s
[441/1107] dim86 ENUM seed279 b1/GH=2.0413 t=3.14s
[442/1107] dim86 BKZ seed249 b1/GH=1.9289 t=4.709s
[443/1107] dim86 ENUM seed2825 b1/GH=1.9934 t=3.244s
[444/1107] dim86 LLL seed446 b1/GH=2.1802 t=2.837s
[445/1107] dim86 BKZ seed456 b1/GH=2.0106 t=3.083s
[446/1107] dim86 LLL seed2966 b1/GH=2.4362 t=4.374s
[447/1107] dim86 BKZ seed2825 b1/GH=1.8152 t=4.693s
[448/1107] dim86 LLL seed5233 b1/GH=2.5689 t=2.815s
[449/1107] dim86 BKZ seed2966 b1/GH=2.0493 t=4.656s
[450/1107] dim86 BKZ seed5233 b1/GH=1.7769 t=3.035s
[451/1107] dim86 ENUM seed2966 b1/GH=1.8701 t=4.884s
[452/1107] dim86 LLL seed456 b1/GH=2.5197 t=4.49s
[453/1107] dim86 BKZ seed446 b1/GH=2.0070 t=4.753s
[454/1107] dim86 BKZ seed8971 b1/GH=1.7363 t=3.056s
[455/1107] dim86 ENUM seed5233 b1/GH=1.7657 t=3.192s
[456/1107] dim86 ENUM seed446 b1/GH=1.8550 t=5.024s
[457/1107] dim87 LLL seed0 b1/GH=2.0453 t=3.004s
[458/1107] dim87 LLL seed15 b1/GH=3.0865 t=3.0s
[459/1107] dim87 ENUM seed0 b1/GH=1.8457 t=3.252s
[460/1107] dim86 LLL seed8971 b1/GH=2.1991 t=4.264s
[461/1107] dim86 ENUM seed456 b1/GH=1.9015 t=5.04s
[462/1107] dim86 ENUM seed8971 b1/GH=1.8629 t=4.919s
[463/1107] dim87 BKZ seed15 b1/GH=1.9995 t=3.172s
[464/1107] dim87 BKZ seed2488 b1/GH=1.9588 t=3.077s
[465/1107] dim87 LLL seed2488 b1/GH=2.3232 t=3.344s
[466/1107] dim87 LLL seed295 b1/GH=2.6604 t=3.001s
[467/1107] dim87 BKZ seed0 b1/GH=1.9266 t=5.295s
[468/1107] dim87 BKZ seed4 b1/GH=1.8546 t=3.198s
[469/1107] dim87 ENUM seed4 b1/GH=1.7463 t=3.295s
[470/1107] dim87 ENUM seed15 b1/GH=1.9057 t=5.083s
[471/1107] dim87 ENUM seed6 b1/GH=1.8388 t=3.354s
[472/1107] dim87 BKZ seed606 b1/GH=1.8796 t=3.142s
[473/1107] dim87 ENUM seed2488 b1/GH=1.8503 t=5.019s
[474/1107] dim87 LLL seed4 b1/GH=1.9607 t=4.628s
[475/1107] dim87 BKZ seed295 b1/GH=1.9363 t=4.924s
[476/1107] dim87 LLL seed6 b1/GH=2.0816 t=4.681s
[477/1107] dim87 ENUM seed295 b1/GH=1.9837 t=5.105s
[478/1107] dim87 BKZ seed6 b1/GH=1.9850 t=4.947s
[479/1107] dim87 BKZ seed629 b1/GH=2.1061 t=3.201s
[480/1107] dim87 LLL seed9651 b1/GH=2.1346 t=3.044s
[481/1107] dim87 ENUM seed629 b1/GH=1.8072 t=3.276s
[482/1107] dim87 LLL seed606 b1/GH=2.7440 t=4.683s
[483/1107] dim87 BKZ seed9651 b1/GH=2.0745 t=3.242s
[484/1107] dim87 ENUM seed606 b1/GH=1.8485 t=5.135s
[485/1107] dim88 LLL seed0 b1/GH=2.5584 t=3.206s
[486/1107] dim87 LLL seed629 b1/GH=2.6894 t=4.593s
[487/1107] dim88 BKZ seed0 b1/GH=2.0285 t=3.386s
[488/1107] dim88 LLL seed1 b1/GH=2.3753 t=3.114s
[489/1107] dim88 BKZ seed1 b1/GH=2.0147 t=3.276s
[490/1107] dim87 ENUM seed9651 b1/GH=1.8088 t=5.199s
[491/1107] dim88 BKZ seed13 b1/GH=2.1091 t=3.951s
[492/1107] dim88 LLL seed2 b1/GH=2.4573 t=3.184s
[493/1107] dim88 ENUM seed184 b1/GH=1.9380 t=3.504s
[494/1107] dim88 LLL seed3 b1/GH=2.2075 t=3.083s
[495/1107] dim88 BKZ seed2 b1/GH=2.0209 t=3.3s
[496/1107] dim88 ENUM seed13 b1/GH=1.9060 t=4.124s
[497/1107] dim88 ENUM seed0 b1/GH=1.9760 t=5.35s
[498/1107] dim88 LLL seed13 b1/GH=2.1722 t=4.981s
[499/1107] dim88 ENUM seed1 b1/GH=1.9913 t=5.283s
[500/1107] dim88 LLL seed184 b1/GH=2.3484 t=4.892s
[501/1107] dim88 BKZ seed184 b1/GH=2.0179 t=5.179s
[502/1107] dim88 LLL seed6 b1/GH=2.0053 t=3.048s
[503/1107] dim88 ENUM seed5 b1/GH=1.8804 t=3.547s
[504/1107] dim88 ENUM seed2 b1/GH=1.9287 t=5.503s
[505/1107] dim88 LLL seed5 b1/GH=2.1935 t=4.968s
[506/1107] dim88 BKZ seed3 b1/GH=2.0725 t=5.081s
[507/1107] dim88 ENUM seed3 b1/GH=1.8720 t=5.342s
[508/1107] dim88 LLL seed8 b1/GH=2.5124 t=3.183s
[509/1107] dim88 ENUM seed6 b1/GH=1.9097 t=3.442s
[510/1107] dim88 BKZ seed5 b1/GH=1.8339 t=5.282s
[511/1107] dim89 LLL seed0 b1/GH=2.3441 t=3.235s
[512/1107] dim88 BKZ seed8 b1/GH=1.9467 t=3.369s
[513/1107] dim88 ENUM seed8 b1/GH=1.9299 t=3.504s
[514/1107] dim89 BKZ seed0 b1/GH=1.9888 t=3.486s
[515/1107] dim88 BKZ seed6 b1/GH=1.9097 t=5.314s
[516/1107] dim89 BKZ seed1512 b1/GH=1.8876 t=3.416s
[517/1107] dim89 ENUM seed1512 b1/GH=1.9750 t=3.626s
[518/1107] dim89 LLL seed1 b1/GH=2.7533 t=5.179s
[519/1107] dim89 BKZ seed1 b1/GH=1.9613 t=5.398s
[520/1107] dim89 ENUM seed0 b1/GH=1.8117 t=5.692s
[521/1107] dim89 BKZ seed218 b1/GH=2.0491 t=3.653s
[522/1107] dim89 BKZ seed223 b1/GH=2.1257 t=3.472s
[523/1107] dim89 LLL seed1512 b1/GH=2.5710 t=5.06s
[524/1107] dim89 ENUM seed1 b1/GH=1.8387 t=5.606s
[525/1107] dim89 LLL seed6281 b1/GH=2.5110 t=3.315s
[526/1107] dim89 ENUM seed223 b1/GH=1.9298 t=3.625s
[527/1107] dim89 BKZ seed5193 b1/GH=1.9453 t=3.636s
[528/1107] dim89 ENUM seed5193 b1/GH=1.9894 t=3.61s
[529/1107] dim89 LLL seed218 b1/GH=2.6459 t=5.069s
[530/1107] dim89 LLL seed223 b1/GH=2.3679 t=5.088s
[531/1107] dim89 ENUM seed218 b1/GH=2.0762 t=5.561s
[532/1107] dim89 LLL seed5193 b1/GH=2.3720 t=5.05s
[533/1107] dim89 LLL seed7 b1/GH=2.1524 t=3.237s
[534/1107] dim89 BKZ seed6281 b1/GH=2.1364 t=5.432s
[535/1107] dim89 BKZ seed7 b1/GH=2.1189 t=3.499s
[536/1107] dim89 ENUM seed994 b1/GH=1.9058 t=3.557s
[537/1107] dim90 LLL seed0 b1/GH=2.4534 t=3.527s
[538/1107] dim89 ENUM seed6281 b1/GH=1.8472 t=5.611s
[539/1107] dim90 LLL seed1 b1/GH=2.1944 t=3.497s
[540/1107] dim90 LLL seed11 b1/GH=2.5412 t=3.439s
[541/1107] dim90 BKZ seed1 b1/GH=1.9722 t=3.691s
[542/1107] dim90 ENUM seed1 b1/GH=1.8568 t=3.83s
[543/1107] dim89 LLL seed994 b1/GH=2.3166 t=5.164s
[544/1107] dim89 ENUM seed7 b1/GH=1.8575 t=5.721s
[545/1107] dim89 BKZ seed994 b1/GH=1.8821 t=5.488s
[546/1107] dim90 ENUM seed1705 b1/GH=1.8488 t=3.766s
[547/1107] dim90 BKZ seed0 b1/GH=1.9405 t=5.766s
[548/1107] dim90 ENUM seed0 b1/GH=1.8021 t=6.068s
[549/1107] dim90 BKZ seed2 b1/GH=2.0720 t=3.713s
[550/1107] dim90 BKZ seed11 b1/GH=2.1051 t=5.621s
[551/1107] dim90 LLL seed1705 b1/GH=2.5956 t=5.338s
[552/1107] dim90 ENUM seed2 b1/GH=1.9535 t=3.776s
[553/1107] dim90 BKZ seed3 b1/GH=1.9269 t=3.664s
[554/1107] dim90 LLL seed3568 b1/GH=2.6995 t=3.475s
[555/1107] dim90 ENUM seed11 b1/GH=1.9622 t=5.823s
[556/1107] dim90 BKZ seed1705 b1/GH=2.2070 t=5.664s
[557/1107] dim90 ENUM seed3 b1/GH=1.7791 t=3.832s
[558/1107] dim90 BKZ seed3568 b1/GH=2.0004 t=3.677s
[559/1107] dim90 LLL seed2 b1/GH=2.4285 t=5.362s
[560/1107] dim90 ENUM seed3568 b1/GH=2.0477 t=3.83s
[561/1107] dim90 LLL seed3 b1/GH=2.4638 t=5.304s
[562/1107] dim90 LLL seed9 b1/GH=2.4697 t=3.41s
[563/1107] dim91 LLL seed1203 b1/GH=2.3383 t=3.637s
[564/1107] dim90 LLL seed78 b1/GH=1.9599 t=5.347s
[565/1107] dim91 LLL seed1303 b1/GH=2.9872 t=3.468s
[566/1107] dim90 ENUM seed78 b1/GH=1.9438 t=5.554s
[567/1107] dim90 BKZ seed78 b1/GH=1.9599 t=5.796s
[568/1107] dim91 BKZ seed1303 b1/GH=2.1106 t=3.746s
[569/1107] dim91 LLL seed3924 b1/GH=2.6260 t=3.519s
[570/1107] dim91 ENUM seed1303 b1/GH=2.1182 t=3.929s
[571/1107] dim90 BKZ seed9 b1/GH=2.0893 t=5.704s
[572/1107] dim91 ENUM seed161 b1/GH=2.0770 t=3.932s
[573/1107] dim91 ENUM seed3924 b1/GH=2.0305 t=3.936s
[574/1107] dim90 ENUM seed9 b1/GH=2.0446 t=6.074s
[575/1107] dim91 BKZ seed1203 b1/GH=2.1848 t=5.862s
[576/1107] dim91 LLL seed161 b1/GH=2.2148 t=5.488s
[577/1107] dim91 BKZ seed421 b1/GH=2.1833 t=3.745s
[578/1107] dim91 ENUM seed1203 b1/GH=2.0537 t=6.087s
[579/1107] dim91 BKZ seed161 b1/GH=1.9520 t=5.816s
[580/1107] dim91 BKZ seed3924 b1/GH=1.8720 t=5.778s
[581/1107] dim91 LLL seed421 b1/GH=2.3624 t=5.521s
[582/1107] dim91 BKZ seed5621 b1/GH=2.1178 t=3.72s
[583/1107] dim91 ENUM seed5621 b1/GH=2.1085 t=3.922s
[584/1107] dim91 BKZ seed733 b1/GH=1.8552 t=3.865s
[585/1107] dim91 LLL seed778 b1/GH=2.5037 t=3.639s
[586/1107] dim91 ENUM seed733 b1/GH=1.8635 t=4.014s
[587/1107] dim91 ENUM seed778 b1/GH=1.9160 t=4.02s
[588/1107] dim91 LLL seed78 b1/GH=2.1607 t=3.676s
[589/1107] dim91 LLL seed5621 b1/GH=3.1404 t=5.476s
[590/1107] dim91 ENUM seed421 b1/GH=1.9603 t=6.041s
[591/1107] dim91 LLL seed733 b1/GH=2.9196 t=5.955s
[592/1107] dim92 BKZ seed0 b1/GH=2.0300 t=4.022s
[593/1107] dim91 BKZ seed778 b1/GH=2.0542 t=5.919s
[594/1107] dim92 LLL seed1351 b1/GH=2.6901 t=3.704s
[595/1107] dim91 ENUM seed78 b1/GH=1.7436 t=6.144s
[596/1107] dim91 BKZ seed78 b1/GH=1.7436 t=6.329s
[597/1107] dim92 LLL seed148 b1/GH=2.1909 t=3.761s
[598/1107] dim92 BKZ seed1351 b1/GH=2.1870 t=4.007s
[599/1107] dim92 LLL seed0 b1/GH=2.5269 t=5.928s
[600/1107] dim92 ENUM seed1351 b1/GH=1.8611 t=4.176s
[601/1107] dim92 LLL seed1 b1/GH=2.5487 t=5.737s
[602/1107] dim92 BKZ seed148 b1/GH=2.1909 t=3.971s
[603/1107] dim92 LLL seed2 b1/GH=2.7114 t=3.762s
[604/1107] dim92 ENUM seed0 b1/GH=1.9347 t=6.453s
[605/1107] dim92 ENUM seed148 b1/GH=2.0475 t=4.165s
[606/1107] dim92 BKZ seed1 b1/GH=2.0786 t=6.107s
[607/1107] dim92 LLL seed3 b1/GH=2.5776 t=3.716s
[608/1107] dim92 ENUM seed1 b1/GH=1.8036 t=6.319s
[609/1107] dim92 LLL seed501 b1/GH=2.2172 t=3.737s
[610/1107] dim92 BKZ seed2 b1/GH=2.3011 t=6.082s
[611/1107] dim92 ENUM seed2 b1/GH=1.9903 t=6.301s
[612/1107] dim92 LLL seed60 b1/GH=2.4878 t=3.793s
[613/1107] dim92 BKZ seed60 b1/GH=1.9752 t=3.997s
[614/1107] dim92 LLL seed904 b1/GH=2.7690 t=3.794s
[615/1107] dim92 BKZ seed3 b1/GH=1.8382 t=6.332s
[616/1107] dim93 LLL seed0 b1/GH=2.6197 t=3.952s
[617/1107] dim92 ENUM seed904 b1/GH=2.0370 t=4.194s
[618/1107] dim92 ENUM seed3 b1/GH=1.9947 t=6.316s
[619/1107] dim93 ENUM seed0 b1/GH=2.0393 t=4.299s
[620/1107] dim93 BKZ seed1 b1/GH=2.0775 t=4.055s
[621/1107] dim92 BKZ seed501 b1/GH=2.0613 t=6.176s
[622/1107] dim92 ENUM seed501 b1/GH=1.9489 t=6.507s
[623/1107] dim92 ENUM seed60 b1/GH=2.0162 t=6.376s
[624/1107] dim92 BKZ seed904 b1/GH=2.2127 t=6.559s
[625/1107] dim93 LLL seed1139 b1/GH=2.6816 t=3.914s
[626/1107] dim93 LLL seed1 b1/GH=2.8857 t=6.04s
[627/1107] dim93 BKZ seed0 b1/GH=2.0299 t=6.449s
[628/1107] dim93 LLL seed133 b1/GH=2.4806 t=3.922s
[629/1107] dim93 BKZ seed133 b1/GH=2.1861 t=4.134s
[630/1107] dim93 ENUM seed133 b1/GH=2.0920 t=4.277s
[631/1107] dim93 LLL seed2 b1/GH=3.0617 t=3.854s
[632/1107] dim93 ENUM seed1 b1/GH=2.1522 t=6.568s
[633/1107] dim93 ENUM seed2 b1/GH=2.0821 t=4.217s
[634/1107] dim93 BKZ seed257 b1/GH=2.1068 t=4.165s
[635/1107] dim93 BKZ seed1139 b1/GH=2.1887 t=6.48s
[636/1107] dim93 ENUM seed257 b1/GH=2.0073 t=4.208s
[637/1107] dim93 ENUM seed1139 b1/GH=1.9469 t=6.677s
[638/1107] dim93 BKZ seed3 b1/GH=2.0456 t=4.068s
[639/1107] dim93 LLL seed257 b1/GH=2.6805 t=6.071s
[640/1107] dim93 BKZ seed2 b1/GH=2.3071 t=6.516s
[641/1107] dim93 BKZ seed302 b1/GH=2.0342 t=4.131s
[642/1107] dim93 LLL seed283 b1/GH=2.8476 t=6.02s
[643/1107] dim93 ENUM seed302 b1/GH=1.8905 t=4.291s
[644/1107] dim94 LLL seed0 b1/GH=2.5850 t=4.145s
[645/1107] dim94 BKZ seed0 b1/GH=2.1425 t=4.407s
[646/1107] dim93 BKZ seed283 b1/GH=2.1447 t=6.471s
[647/1107] dim94 LLL seed1 b1/GH=2.5698 t=4.039s
[648/1107] dim93 ENUM seed283 b1/GH=1.8880 t=6.551s
[649/1107] dim93 LLL seed3 b1/GH=2.7605 t=6.171s
[650/1107] dim93 LLL seed302 b1/GH=2.3505 t=6.154s
[651/1107] dim93 ENUM seed3 b1/GH=1.7133 t=6.61s
[652/1107] dim94 BKZ seed1 b1/GH=2.1407 t=4.313s
[653/1107] dim94 LLL seed147 b1/GH=2.8918 t=4.017s
[654/1107] dim94 ENUM seed0 b1/GH=2.1563 t=6.978s
[655/1107] dim94 ENUM seed147 b1/GH=2.0958 t=4.425s
[656/1107] dim94 ENUM seed2 b1/GH=2.1342 t=4.472s
[657/1107] dim94 ENUM seed1 b1/GH=2.1594 t=6.792s
[658/1107] dim94 BKZ seed229 b1/GH=1.9814 t=4.365s
[659/1107] dim94 BKZ seed147 b1/GH=2.0956 t=6.632s
[660/1107] dim94 ENUM seed229 b1/GH=2.0263 t=4.654s
[661/1107] dim94 BKZ seed4719 b1/GH=2.1881 t=4.448s
[662/1107] dim94 LLL seed2 b1/GH=2.7748 t=6.318s
[663/1107] dim94 ENUM seed4719 b1/GH=2.0984 t=4.557s
[664/1107] dim94 BKZ seed678 b1/GH=2.2581 t=4.397s
[665/1107] dim94 LLL seed229 b1/GH=2.1094 t=6.343s
[666/1107] dim94 BKZ seed2 b1/GH=2.1624 t=7.113s
[667/1107] dim94 ENUM seed678 b1/GH=1.9902 t=4.483s
[668/1107] dim94 LLL seed650 b1/GH=2.5052 t=6.348s
[669/1107] dim94 BKZ seed800 b1/GH=2.1567 t=4.237s
[670/1107] dim94 LLL seed4719 b1/GH=2.7321 t=6.872s
[671/1107] dim94 BKZ seed650 b1/GH=2.2155 t=6.694s
[672/1107] dim94 LLL seed678 b1/GH=2.5750 t=6.485s
[673/1107] dim94 ENUM seed650 b1/GH=2.1321 t=6.954s
[674/1107] dim94 ENUM seed800 b1/GH=2.1446 t=4.497s
[675/1107] dim95 BKZ seed0 b1/GH=2.1536 t=4.63s
[676/1107] dim95 LLL seed1 b1/GH=2.9122 t=4.316s
[677/1107] dim94 LLL seed800 b1/GH=2.4041 t=6.258s
[678/1107] dim95 LLL seed121 b1/GH=2.3681 t=4.277s
[679/1107] dim95 BKZ seed1 b1/GH=2.4496 t=4.579s
[680/1107] dim95 BKZ seed121 b1/GH=2.0411 t=4.596s
[681/1107] dim95 LLL seed0 b1/GH=2.6788 t=6.683s
[682/1107] dim95 BKZ seed122 b1/GH=2.2138 t=4.499s
[683/1107] dim95 LLL seed122 b1/GH=3.0432 t=5.571s
[684/1107] dim95 LLL seed135 b1/GH=2.9709 t=4.202s
[685/1107] dim95 ENUM seed0 b1/GH=2.1264 t=7.444s
[686/1107] dim95 ENUM seed1 b1/GH=1.9725 t=7.133s
[687/1107] dim95 ENUM seed121 b1/GH=2.1414 t=7.15s
[688/1107] dim95 ENUM seed2 b1/GH=2.0942 t=4.772s
[689/1107] dim95 LLL seed4056 b1/GH=2.8994 t=4.292s
[690/1107] dim95 BKZ seed248 b1/GH=2.3675 t=4.647s
[691/1107] dim95 BKZ seed4056 b1/GH=2.4087 t=4.564s
[692/1107] dim95 ENUM seed122 b1/GH=2.1254 t=7.179s
[693/1107] dim95 ENUM seed135 b1/GH=2.1648 t=7.023s
[694/1107] dim95 BKZ seed135 b1/GH=2.3810 t=7.17s
[695/1107] dim95 LLL seed2 b1/GH=2.6768 t=6.869s
[696/1107] dim95 BKZ seed2 b1/GH=2.3314 t=6.909s
[697/1107] dim95 ENUM seed4056 b1/GH=2.2719 t=4.755s
[698/1107] dim95 BKZ seed521 b1/GH=2.2361 t=4.531s
[699/1107] dim95 LLL seed248 b1/GH=3.3507 t=6.758s
[700/1107] dim96 LLL seed145 b1/GH=3.0752 t=4.399s
[701/1107] dim95 ENUM seed521 b1/GH=1.9211 t=4.788s
[702/1107] dim95 ENUM seed248 b1/GH=1.9855 t=7.186s
[703/1107] dim95 LLL seed521 b1/GH=2.3019 t=6.141s
[704/1107] dim96 BKZ seed1677 b1/GH=2.2808 t=4.715s
[705/1107] dim96 LLL seed18 b1/GH=2.3952 t=4.465s
[706/1107] dim96 ENUM seed1677 b1/GH=1.9591 t=4.861s
[707/1107] dim96 BKZ seed18 b1/GH=2.2452 t=4.728s
[708/1107] dim96 BKZ seed145 b1/GH=2.3949 t=7.208s
[709/1107] dim96 ENUM seed145 b1/GH=2.0211 t=7.487s
[710/1107] dim96 LLL seed1677 b1/GH=2.8547 t=6.796s
[711/1107] dim96 BKZ seed3376 b1/GH=2.1401 t=4.686s
[712/1107] dim96 ENUM seed3376 b1/GH=2.0733 t=4.733s
[713/1107] dim96 ENUM seed414 b1/GH=2.0644 t=4.903s
[714/1107] dim96 LLL seed301 b1/GH=2.9821 t=6.832s
[715/1107] dim96 BKZ seed8012 b1/GH=2.1573 t=4.706s
[716/1107] dim96 ENUM seed18 b1/GH=2.0750 t=7.538s
[717/1107] dim96 LLL seed3376 b1/GH=3.6575 t=6.761s
[718/1107] dim96 BKZ seed301 b1/GH=2.3292 t=7.491s
[719/1107] dim96 ENUM seed301 b1/GH=2.0293 t=7.603s
[720/1107] dim96 LLL seed860 b1/GH=2.3394 t=4.507s
[721/1107] dim96 ENUM seed8012 b1/GH=2.1201 t=4.964s
[722/1107] dim96 LLL seed414 b1/GH=3.1856 t=7.104s
[723/1107] dim96 BKZ seed414 b1/GH=2.2791 t=7.384s
[724/1107] dim96 BKZ seed860 b1/GH=2.0762 t=4.782s
[725/1107] dim96 LLL seed8012 b1/GH=2.4399 t=7.004s
[726/1107] dim96 ENUM seed860 b1/GH=2.0453 t=4.915s
[727/1107] dim97 LLL seed0 b1/GH=2.9200 t=4.599s
[728/1107] dim97 BKZ seed0 b1/GH=2.2446 t=4.763s
[729/1107] dim96 LLL seed970 b1/GH=2.1900 t=6.515s
[730/1107] dim97 ENUM seed0 b1/GH=2.3265 t=5.014s
[731/1107] dim97 BKZ seed1033 b1/GH=2.3505 t=4.818s
[732/1107] dim96 BKZ seed970 b1/GH=2.1766 t=7.403s
[733/1107] dim97 LLL seed243 b1/GH=2.5613 t=4.606s
[734/1107] dim96 ENUM seed970 b1/GH=2.0657 t=7.575s
[735/1107] dim97 BKZ seed243 b1/GH=2.4057 t=4.88s
[736/1107] dim97 BKZ seed404 b1/GH=2.4563 t=4.882s
[737/1107] dim97 LLL seed1033 b1/GH=2.7038 t=7.159s
[738/1107] dim97 LLL seed4198 b1/GH=2.5581 t=4.709s
[739/1107] dim97 BKZ seed164 b1/GH=2.0632 t=6.511s
[740/1107] dim97 LLL seed164 b1/GH=2.5961 t=7.305s
[741/1107] dim97 BKZ seed4198 b1/GH=2.1667 t=4.985s
[742/1107] dim97 ENUM seed1033 b1/GH=2.1055 t=7.835s
[743/1107] dim97 ENUM seed164 b1/GH=2.1991 t=7.892s
[744/1107] dim97 LLL seed510 b1/GH=2.2999 t=4.707s
[745/1107] dim97 LLL seed404 b1/GH=3.4314 t=7.129s
[746/1107] dim97 ENUM seed243 b1/GH=2.1852 t=7.705s
[747/1107] dim97 ENUM seed404 b1/GH=2.1719 t=7.728s
[748/1107] dim97 ENUM seed510 b1/GH=2.2297 t=5.12s
[749/1107] dim97 BKZ seed7582 b1/GH=2.4295 t=4.975s
[750/1107] dim97 LLL seed906 b1/GH=3.1582 t=4.737s
[751/1107] dim97 ENUM seed4198 b1/GH=2.1489 t=7.808s
[752/1107] dim97 BKZ seed906 b1/GH=2.3422 t=4.981s
[753/1107] dim98 LLL seed0 b1/GH=2.7290 t=5.007s
[754/1107] dim98 BKZ seed0 b1/GH=2.3941 t=5.286s
[755/1107] dim97 BKZ seed510 b1/GH=2.2539 t=7.637s
[756/1107] dim97 LLL seed7582 b1/GH=2.6997 t=7.069s
[757/1107] dim98 LLL seed1 b1/GH=2.7427 t=4.98s
[758/1107] dim97 ENUM seed7582 b1/GH=2.0884 t=7.723s
[759/1107] dim98 LLL seed111 b1/GH=3.2009 t=4.875s
[760/1107] dim97 ENUM seed906 b1/GH=2.2894 t=7.75s
[761/1107] dim98 BKZ seed116 b1/GH=2.2492 t=5.25s
[762/1107] dim98 ENUM seed111 b1/GH=2.3035 t=6.312s
[763/1107] dim98 ENUM seed0 b1/GH=2.2106 t=8.21s
[764/1107] dim98 LLL seed129 b1/GH=3.3105 t=4.986s
[765/1107] dim98 BKZ seed1 b1/GH=2.3936 t=7.948s
[766/1107] dim98 ENUM seed116 b1/GH=2.0983 t=5.366s
[767/1107] dim98 BKZ seed129 b1/GH=2.2076 t=5.692s
[768/1107] dim98 BKZ seed111 b1/GH=2.3035 t=7.991s
[769/1107] dim98 ENUM seed1 b1/GH=2.2689 t=8.217s
