Per-dimension statistics (norm & cosine: max / min / mean / var)
  Methods: LLL / BKZ / ENUM / ENUM+SIEVE
  ||b1||    = shortest vector length
  ||b1||/GH = length over Gaussian-Heuristic (near 1 = good)
  max|cos|, mean|cos| aggregated across seeds within each dimension
  var = population variance (ddof=0)
==============================================================================================================
    method  dim  n_seeds       b1_max      b1_min     b1_mean       b1_var  b1_gh_max  b1_gh_min  b1_gh_mean  b1_gh_var  max_cos_max  max_cos_min  max_cos_mean  max_cos_var  mean_cos_max  mean_cos_min  mean_cos_mean  mean_cos_var
       LLL   70        9  4422.933190 3148.374501 3945.048807 1.976910e+05   2.067745   1.463916    1.838827   0.044040     0.718345     0.624153      0.659488     0.000842      0.186479      0.160151       0.173538      0.000053
       LLL   71        9  4326.228034 3455.798895 3944.904734 9.312153e+04   2.007474   1.598149    1.827781   0.020279     0.658786     0.572299      0.617109     0.000824      0.178094      0.162200       0.171476      0.000026
       LLL   72        9  4919.215791 3606.263717 4140.594649 1.747501e+05   2.272539   1.667093    1.907266   0.036529     0.743181     0.607242      0.665916     0.001838      0.183517      0.164718       0.173099      0.000037
       LLL   73        9  4983.329409 3855.035408 4258.442601 1.309287e+05   2.274748   1.755231    1.944448   0.028263     0.716690     0.608685      0.660096     0.001253      0.182353      0.167763       0.173865      0.000020
       LLL   74        9  4716.711142 3468.900690 4184.465835 1.268631e+05   2.148275   1.570353    1.902823   0.027076     0.693644     0.592460      0.645188     0.001305      0.176498      0.164887       0.171113      0.000016
       LLL   75        9  4935.198172 3950.020633 4432.674225 9.085333e+04   2.236853   1.779374    1.997606   0.019146     0.704058     0.615774      0.652006     0.001077      0.178400      0.164945       0.169952      0.000012
       LLL   76        9  4568.752237 3047.294702 4237.862899 1.916325e+05   2.043131   1.364486    1.897781   0.038579     0.731368     0.606923      0.661704     0.001146      0.179931      0.164951       0.171423      0.000019
       LLL   77        9  5551.410361 3617.278120 4354.075920 2.876320e+05   2.468961   1.605789    1.936725   0.057398     0.724453     0.608639      0.664671     0.001601      0.181166      0.166802       0.170799      0.000017
       LLL   78        9  5977.824604 4421.836044 4893.658808 2.168472e+05   2.637742   1.954815    2.166655   0.041244     0.713008     0.574550      0.653271     0.001659      0.182716      0.165108       0.171790      0.000034
       LLL   79        9  5360.224809 4559.267156 4924.577327 6.847159e+04   2.369751   2.001892    2.165547   0.013692     0.702150     0.612223      0.663875     0.000894      0.180178      0.166837       0.172564      0.000019
       LLL   80        9  5697.709979 4700.844499 5080.529989 7.762714e+04   2.492184   2.060209    2.222105   0.014400     0.721272     0.596187      0.663248     0.001566      0.178816      0.164735       0.173234      0.000015
       LLL   81        9  6168.842679 4326.963254 4895.360397 3.720063e+05   2.682623   1.878469    2.130409   0.070557     0.716073     0.584462      0.654458     0.002228      0.180825      0.163480       0.171013      0.000043
       LLL   82        9  5992.733099 5135.585848 5487.086195 7.589153e+04   2.599135   2.220226    2.375425   0.014731     0.724127     0.634493      0.675326     0.000703      0.179092      0.166589       0.173419      0.000020
       LLL   83        9  5938.793817 3869.631507 5337.274610 3.904876e+05   2.544512   1.659137    2.294585   0.072502     0.700765     0.582746      0.660930     0.001105      0.180901      0.167181       0.172048      0.000018
       LLL   84        9  6278.466214 4746.302456 5355.287518 2.695716e+05   2.683674   2.024571    2.287483   0.048735     0.728049     0.597816      0.656244     0.001743      0.183149      0.164338       0.172359      0.000033
       LLL   85        9  6327.337987 4743.814499 5678.704473 2.302807e+05   2.681613   2.024410    2.411887   0.040533     0.724679     0.601249      0.663706     0.001045      0.180259      0.162066       0.174091      0.000030
       LLL   86        9  7897.603814 4571.361285 5882.500142 8.362757e+05   3.339226   1.935348    2.485781   0.148849     0.696943     0.582044      0.658023     0.001060      0.187224      0.161138       0.173107      0.000090
       LLL   87        9  7344.970660 4653.815746 5738.981151 7.796921e+05   3.086483   1.960700    2.413947   0.137328     0.749493     0.616714      0.669243     0.001616      0.186483      0.162331       0.173379      0.000070
       LLL   88        9  6118.152009 4806.921156 5534.727526 1.651963e+05   2.558360   2.005342    2.314490   0.029534     0.702725     0.622454      0.661259     0.000651      0.177867      0.159510       0.168383      0.000030
       LLL   89        9  6642.649020 5173.816290 5888.337509 1.832050e+05   2.753291   2.152376    2.448245   0.031009     0.737928     0.596738      0.665248     0.001690      0.181441      0.168337       0.174049      0.000017
       LLL   90        9  6545.496467 4724.470976 5854.721255 2.580354e+05   2.699484   1.959855    2.422882   0.043527     0.717187     0.595849      0.653603     0.001686      0.182626      0.163134       0.172345      0.000031
       LLL   91        9  7606.480395 5260.343715 6283.109043 6.579593e+05   3.140392   2.160650    2.583678   0.113119     0.742292     0.617082      0.680447     0.001738      0.178367      0.162407       0.169296      0.000025
       LLL   92        9  6768.346475 5368.783382 6175.832185 2.188718e+05   2.768966   2.190934    2.524390   0.036951     0.686440     0.612256      0.658326     0.000425      0.174380      0.165410       0.170856      0.000009
       LLL   93        9  7532.789523 5755.434128 6647.334715 2.554784e+05   3.061745   2.350539    2.707623   0.040858     0.696296     0.624701      0.663867     0.000616      0.183668      0.165617       0.171447      0.000029
       LLL   94        9  7136.178459 5194.157776 6348.461527 2.848919e+05   2.891786   2.109439    2.571926   0.046205     0.722296     0.639821      0.666736     0.000680      0.178226      0.159673       0.171296      0.000027
       LLL   95        9  8280.276867 5705.849718 6941.306367 5.888107e+05   3.350697   2.301947    2.800210   0.097619     0.718670     0.602534      0.650917     0.001134      0.174459      0.167041       0.171507      0.000005
       LLL   96        9  9138.864700 5456.317256 6957.450503 1.311459e+06   3.657531   2.189991    2.791059   0.208118     0.746101     0.611050      0.660912     0.001667      0.186695      0.161235       0.170384      0.000053
       LLL   97        9  8594.373916 5771.758138 6930.464288 6.626260e+05   3.431352   2.299875    2.769842   0.106627     0.694712     0.609843      0.654880     0.000774      0.178779      0.161796       0.169371      0.000028
